authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e83b50f64ea54ffb3fab17cae33cfec5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4b9bbc86&x-expires=1759665600&x-signature=FHxV%2BS%2FOwK9fBteExeKoDdPqfOw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,ryzeekvndra,day 1 dapet mbg malu malu gini #mbg #masukberanda #foryoupage #fyppppppppppppppppppppppp #prabowo ,188200,32400,2500000,838,7,sonido original,Enfasis ✌🏻❤️,True,2025-09-16T05:16:52.000Z,https://www.tiktok.com/@ryzeekvndra/video/7550551655431933240
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/34ec0ec9b2a6c7013cbdf151524a0f0e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ed02dfc2&x-expires=1759665600&x-signature=uhaBagp7jptoLWWAPBtheDvjyyw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,its_mbg,#mbg ,29100,1102,277300,297,15,Bam Bam,Chaka Demus & Pliers,False,2025-08-29T05:17:07.000Z,https://www.tiktok.com/@its_mbg/video/7543872174923189505
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a1a05a8b357c83e5fa1e7b928226c0e3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=48118325&x-expires=1759665600&x-signature=m8%2BKHTTWP2wBcJNNZNuEEuPsQCc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,clas.sekaja,🧢#masuk #fyp #mbg #jokes #beritaviral ,18000,265,431300,4755,25,suara asli - CLAS SEKAJA 💫✨,CLAS SEKAJA 💫✨,True,2025-09-29T08:52:42.000Z,https://www.tiktok.com/@clas.sekaja/video/7555431404234968327
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1a4c791bd601f15f359cebdd221cfd5d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=da66a46f&x-expires=1759665600&x-signature=tk5O28%2BuzhpDxfORDehDJhSQmEA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,berempat_t,MBG DAY 1 sayanggg😋😋😋 #mbg #makananbergizigratis #fyp #viral #trend ,264,191,7142,10,13,suara asli - asc,asc,True,2025-10-02T05:09:09.000Z,https://www.tiktok.com/@berempat_t/video/7556487029568179468
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ab613df86ea872fa3909a2b5cff088e5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2f43d248&x-expires=1759665600&x-signature=ejvVRDslfwhKZT7gmxQ96pEQaHk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,ig.two1phase.xi,🤭🤭 #fyp #4u #kelas #mbg ,89200,4327,1100000,225,9,suara asli - exf.forsure,exf.forsure,True,2025-09-29T06:06:45.000Z,https://www.tiktok.com/@ig.two1phase.xi/video/7555388623613463864
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1edc6a75d2327614d3da3aa9909f14f8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0c8b1ec1&x-expires=1759665600&x-signature=55Qz%2FcYSWb1aP7Tpx%2BxGg7BNnvY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,tutik85750,"MBG
#mbg#murid #makangratis ",96,7,5757,18,28,suara asli - tutik,tutik,True,2025-09-30T15:30:46.000Z,https://www.tiktok.com/@tutik85750/video/7555905064276200711
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1bac6569743e082b43565342cd24768a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9de440d5&x-expires=1759665600&x-signature=0VqOhLM3CVyb7OZqnvS48h%2Bmtwk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,sppg.tamanjaya2,"ahli gizi ikutan DIY burger MBG🥰 
#makanbergizigratis #burgermbg #mbg #sppgtamanjaya2 ",23800,2412,1900000,353,14,original sound,🎶🎧,True,2025-08-04T11:37:28.000Z,https://www.tiktok.com/@sppg.tamanjaya2/video/7534693092620864773
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0ec9a831bc198e16a17326e5c61fe10a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=04e05007&x-expires=1759665600&x-signature=xTTEHbqYy3O%2FDGIQv65cqWuTmmA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,sppg.ganjar.asri,Day 2 our menu✨🍱 #bgn #mbg #sppgganjarasri #makanbergizigratis ,7421,245,604300,492,19,suara asli - SPPG GANJAR ASRI,SPPG GANJAR ASRI,True,2025-09-23T11:11:35.000Z,https://www.tiktok.com/@sppg.ganjar.asri/video/7553240659327552779
https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/49c584bb5a6fd68f06220a19ca6694b9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8cf3d446&x-expires=1759665600&x-signature=PYXy8aByIGnSc0GPWSRKBgUa3fw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,sppg.sukarami.plg,menu kemarin 🤩❤️ #mbg #makanbergizigratis #palembang #menumbg #prabowo ,3086,116,349000,57,13,няняняняняняняняняня,не я,True,2025-09-19T06:01:54.000Z,https://www.tiktok.com/@sppg.sukarami.plg/video/7551676545920716040
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a70f4849c1ab85f4d6334c711ef2057f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=38f6e5c8&x-expires=1759665600&x-signature=9jgMP%2FMcShGrc9qiMKZvUyx4QH4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,xllmechanic_one,"SAYANGG.... 
versi MBG
#mbg #mukbang #fypage 
#stm ",93,32,5528,12,12,suara asli - xllmechanic_one,xllmechanic_one,True,2025-10-01T08:00:09.000Z,https://www.tiktok.com/@xllmechanic_one/video/7556159999437769995
https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/93042676607e418a11b1e7eb0346d086~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c3ff4ff8&x-expires=1759665600&x-signature=o2%2FTGIza9JvigQ%2FjIR7856k0GN0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,azkashdqprtm3,join trend mbg #fyp #smangassubang #selebtiktok #mbg #bismillahfyp ,202,267,12500,56,15,suara asli - Muhamad Farid Pratama,Farid_Tarompet,True,2025-10-02T05:43:56.000Z,https://www.tiktok.com/@azkashdqprtm3/video/7556495976467533067
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/34ec0ec9b2a6c7013cbdf151524a0f0e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ed02dfc2&x-expires=1759665600&x-signature=uhaBagp7jptoLWWAPBtheDvjyyw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,its_mbg,#mbg ,16700,465,184000,276,15,original sound - NAIRA KESH 🎶🎵,NAIRA KESH 🎶🎵,False,2025-09-08T03:33:12.000Z,https://www.tiktok.com/@its_mbg/video/7547556078137969921
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/45caca2739254edd661cc8cf6086a74c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2e43a3b1&x-expires=1759665600&x-signature=pfuNiv2G6hEAU9KHM3aJti%2F4OUY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,amel_11_07,#fyppppppppppppppppppppppp #สโลว์สมูท #mbg,26,3,4486,3,9,suara asli - Amell,Amell,True,2025-10-01T13:20:27.000Z,https://www.tiktok.com/@amel_11_07/video/7556242567503826187
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fe177022087f2cb894b135f0bb9f94c8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=49e68045&x-expires=1759665600&x-signature=LPFjk2GyGRLFCCAGTD7TvT3hLCQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,ensa.smanlii,#mbg ,684,95,13900,31,49,suara asli - ensa.smanlii,ensa.smanlii,True,2025-10-02T03:48:26.000Z,https://www.tiktok.com/@ensa.smanlii/video/7556466214428527884
https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/217639e5faa2a06b8702d749081fb4fe~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=15e8eb2a&x-expires=1759665600&x-signature=dGWztWpAhvyiUhO6dEBsVnwI5l0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,alksonius,#mbg #fyp ,615,253,16100,57,23,suara asli - alksonius,alksonius,True,2025-10-01T04:52:16.000Z,https://www.tiktok.com/@alksonius/video/7556111593885519160
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/41bdc14cf9639b238376dbc9ba470862~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0a1986bf&x-expires=1759665600&x-signature=wh77%2FgsGKaFvODfZcc7XzsoKEzM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,faa.store23,mbg nya gak enak 🤮🤮🤢🤢🤮#mbg#MBG#masukberand#xyzbca#fyppppppppppppppppppppppppppppppppppp,9,0,1118,5,27,suara asli - @faris.store⚡⚡⚡,faa.official.store🥷,True,2025-10-01T03:43:01.000Z,https://www.tiktok.com/@faa.store23/video/7556093766101208327
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1b139bd47750525f53b28cee593e4bee~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=2df02c83&x-expires=1759665600&x-signature=2DOPyy0WB%2BAm6l%2FtQV1u8zHWdUs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.tlogogede.mjk,#sppg #mbg #makanbergizigratis #badangizinasional #sppgtlogogedemjk ,156,18,7599,24,18,suara asli - SPPG TLOGOGEDE MOJOKERTO,SPPG TLOGOGEDE MOJOKERTO,True,2025-10-02T02:27:17.000Z,https://www.tiktok.com/@sppg.tlogogede.mjk/video/7556445322524871992
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c867c2f84518f44d4d0aeb10ccb8bc8a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=9817936a&x-expires=1759665600&x-signature=lU82AvQ6VyzX7I5H0mNYiXEHiRQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.ciranjang.2,"SPPG CIRANJANG2 
Tim Masakk💪🏻
#makangizigratis2025 #sppg #mbg #makangizigratis 
#fyppppppppppppppppppppppp ",6742,858,1200000,368,23,Tabola Bale MIX MF,SILET OPEN UP,False,2025-09-30T01:08:05.000Z,https://www.tiktok.com/@sppg.ciranjang.2/video/7555682747545586955
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/157a6dc8ede43cdac668005dbe0c9564~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=9b975525&x-expires=1759665600&x-signature=rT7f5AzJz7qql0ztA7VHHMCcOQw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg.alikhlas,#bgn #sppg #mbg #pemalang #pemalanghits ,170,29,13700,11,15,suara asli - 𝕬𝕽✰,𝕬𝕽✰,True,2025-10-01T04:11:10.000Z,https://www.tiktok.com/@sppg.alikhlas/video/7556100994589789451
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/809ac773fafaef8475b89e0820f786ac~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=b6f2b3de&x-expires=1759665600&x-signature=%2BeoFc%2Bu1PSBjqllMQxNQ1SwXSZo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,your.past101,"Halo Pak Bu Dok, Ini pendapat saya sebagai ahli gizi yang tidak terlibat sebagai ahli gizi MBG tapi gencar mengkritisi dan menyusun policy study atas pelaksanaannya. Semoga bisa jadi tanggung jawab semua pihak yang terlibat, bukan hanya ada di pundak ahli gizinya saja🫶🏻

Salam hormat dan respect untuk kerja keras kita semua🥹🙏

#MBG #ahligizi ",35700,2510,401400,1189,128,"Ruang Baru (From ""My Annoying Brother"")",Barsena Bestandhi,False,2025-09-25T23:46:44.000Z,https://www.tiktok.com/@your.past101/video/7554177438670966034
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/71897f40e27a3b7507007d00a5be37d5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e7ed4ef3&x-expires=1759665600&x-signature=mO7um%2FBNeH0cto4XwEgdD9rJO3c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg_kemiling.raya,"Simulasi pengantaran MBG, dari SPPG Kemiling Raya 🔥

#SPPGKEMILINGRAYA
#MBG",76,11,4975,6,26,suara asli - SPPG KEMILING RAYA,SPPG KEMILING RAYA,True,2025-09-30T05:15:27.000Z,https://www.tiktok.com/@sppg_kemiling.raya/video/7555746486781299986
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e24990f05fd829949111e466c607b8d5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=92a643e9&x-expires=1759665600&x-signature=fdn6zQ0hCnmS0V6umsDprZWBZIs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sppg_kota.sigli,"Selamat menikmati adik2 🫶🏻🫶🏻🫶🏻

#sma3unggulsigli #makananbergizigratis #mbglovers❤️ #fypシ゚viral #badangizinasional @Agung Surahman @gerindra @DRIVER MBG PIDIE ",320,127,25000,18,17,suara asli - sppg kota sigli,sppg kota sigli,True,2025-10-02T07:11:21.000Z,https://www.tiktok.com/@sppg_kota.sigli/video/7556518515923045644
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d576f4ad750f89c66aeb0d6ce63740d9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=72741d15&x-expires=1759665600&x-signature=UgUaL%2BuSnfC2U9IauEAbbE86z%2BE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,langit30519,"semoga masih bnyk MBG yg masih punya hati
#mbg #makangratis #sekolah #kesehatan ",68,17,888,2,16,suara asli - awan,awan,True,2025-10-01T04:35:19.000Z,https://www.tiktok.com/@langit30519/video/7556107242957704468
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4609212f45d82936287c78d4c873e30b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=4c048c03&x-expires=1759665600&x-signature=DGKrwcNCSsk3GcfY3a4dBv2I%2BGY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,mbg.kedungwaru,#fyppppppppppppppppppppppp #makanbergizigratis #mbg #makangratis #mbg #sppg #akuntan #ahligizi #bgn ,100,35,6721,6,25,original sound,ALTÉGO,True,2025-10-01T03:06:32.000Z,https://www.tiktok.com/@mbg.kedungwaru/video/7556084360982580536
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/361229bd98010c827b1f08c224cb73e2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=c22f94d9&x-expires=1759665600&x-signature=nYkGnho9m8KN8AUeJQhNbSXVs2Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,aanyaaa.forger,"Menu MBG 
Kamis, 2 Oktober 2025 

#menuviral #mbg #sppg #fypage #ahligizi ",81,0,1289,7,59,"Funny video ""Carmen Prelude"" Arranging weakness(836530)",yo suzuki(akisai),False,2025-10-02T02:24:48.000Z,https://www.tiktok.com/@aanyaaa.forger/video/7556444685389106450
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d8d893bbe286399e1459e80eb58ea4b4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e35e6e69&x-expires=1759665600&x-signature=2utK%2FUP%2FsDxztH%2FQybzo%2BG%2BxTU4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,tiktoktribunbanten.com,"Wali Kota Serang Budi Rustandi melakukan inspeksi mendadak (sidak) ke Sekolah Dasar Negeri (SDN) 2 Kota Serang, Kamis (2/10/2025).

Sidak itu dalam rangka memastikan program Makan Bergizi Gratis (MBG) di Kota Serang tidak terjadi peristiwa hal yang tidak diinginkan seperti keracunan terhadap siswa.

Baca selengkapnya di TribunBanten.com

#mbg #serang #serangbanten",28,0,2801,3,95,original sound - TribunBanten.com,TribunBanten.com,True,2025-10-02T07:16:25.000Z,https://www.tiktok.com/@tiktoktribunbanten.com/video/7556519830577368341
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e561c2ca6df870eb0bc2f62f3636805c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=86608be7&x-expires=1759665600&x-signature=CpuhNnm11s%2B79Ft7GI35dMKgrnQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,tempo.co,"Korban keracunan MBG atau makan bergizi gratis diperkirakan mencapai 8 ribu orang. Efek percepatan pembangunan dapur MBG yang menomorduakan keamanan pangan.

Simak berita selengkapnya di tempo.co

#Tempo #MBG #Program #Prioritas #Prabowo",123,35,3444,1,65,original sound - Tempo.co,Tempo.co,True,2025-10-01T10:00:00.000Z,https://www.tiktok.com/@tempo.co/video/7556184385519848712
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/133514b82794b9c0cea1634fbc67f2af~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=018b1ff6&x-expires=1759665600&x-signature=URD1Nnx4AigYbRncCCvMlwNllOw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,revyanisa,"Mini Vlog Relawan MBG
Cuci Ompreng...
share dong pengalaman kalian bagian ompreng apakah pulang tepat waktu??

#fyp #sppg #mbg #makanbergizigratis #relawanmbg ",75,0,7418,16,189,suara asli - Revy S Anisa,Revy S Anisa,True,2025-10-03T01:14:00.000Z,https://www.tiktok.com/@revyanisa/video/7556797526431517963
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/c558ee472ede9235d1c36fbfd78171ab~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=78df4d76&x-expires=1759665600&x-signature=yTcQEK3Px7I0M14RWXbI6H4L3YY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,pakdhe_story,Assalamualaikum pak Dhe mbg Mts n2 kudus pak Dhe#promoseruweekend #kudus24jam #makanbergizigratis #mbg ,78,39,11600,3,16,suara asli - PakDhe😘,PakDhe😘,True,2025-10-02T04:51:41.000Z,https://www.tiktok.com/@pakdhe_story/video/7556482548050758920
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/41364653c6d13d5cdafceb004fd83482~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=214a6c0b&x-expires=1759665600&x-signature=6sbzXl2Ne5u1o2NqMUi%2FOofloKw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,xi.i.ipsset5,#mbg #ipsset5 #smansa #4upage #fyp ,169,53,5732,6,30,Masukan teks,zZꓕⱯS,True,2025-09-29T08:28:24.000Z,https://www.tiktok.com/@xi.i.ipsset5/video/7555425144718642440
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e561c2ca6df870eb0bc2f62f3636805c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=86608be7&x-expires=1759665600&x-signature=CpuhNnm11s%2B79Ft7GI35dMKgrnQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,tempo.co,"Menteri Kesehatan Budi Gunadi Sadikin ingin UKS ikut mengawasi program MBG sebelum dikonsumsi oleh siswa.
#Kemenkes #UKS #MBG #sekolah #tempodotco #tempomedia",73,0,2758,12,51,original sound - Tempo.co,Tempo.co,True,2025-10-02T12:00:00.000Z,https://www.tiktok.com/@tempo.co/video/7556584218319424775
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/34ec0ec9b2a6c7013cbdf151524a0f0e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ed02dfc2&x-expires=1759665600&x-signature=uhaBagp7jptoLWWAPBtheDvjyyw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,its_mbg,#mbg ,69100,10100,461700,483,15,Bam Bam,Chaka Demus & Pliers,False,2025-09-13T08:33:56.000Z,https://www.tiktok.com/@its_mbg/video/7549489098541518096
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/14aaed381e596adf9db52150fa6fe56a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=f40d95e3&x-expires=1759665600&x-signature=CJIXYg2TOBz5lUcggtVpJ2hq%2BeI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,plgsekilan,"Banjar, Jawa Barat, Pscom – Sebanyak 68 siswa SMP Negeri 3 Kota Banjar diduga mengalami keracunan makanan usai menyantap menu ayam suwir dalam program Makan Bergizi Gratis (MBG), Rabu (1/10/2025).

Dikutip dari media lokal disana Para siswa dilaporkan mengalami gejala sakit perut, mual, pusing, hingga tubuh lemas. Sebagian bahkan sempat dibaringkan di ruang kelas sebelum akhirnya dievakuasi ke dua rumah sakit terdekat, yakni RSU Banjar Patroman dan RSUD Kota Banjar.

Guru SMPN 3 Banjar, Diandini, mengungkapkan bahwa korban berasal dari berbagai tingkatan, mulai kelas VII, VIII, hingga IX. “Awalnya hanya 18 siswa yang menunjukkan gejala dan dibawa ke RSU Banjar Patroman. Namun jumlahnya terus bertambah hingga kini mencapai 68 siswa,” jelasnya.

#fyp #banjar #mbg #makangizigratis #jawabarat ",14,0,832,1,93,Epic Inspiration,Kidmada,False,2025-10-01T09:58:48.000Z,https://www.tiktok.com/@plgsekilan/video/7556190592938642744
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/19a29ad3f7bce3a1203b951ea5168f2a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=3511e55e&x-expires=1759665600&x-signature=YwdqFitqMHKUxJIRqGAA4duPtrw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,cyn_media,"Sekitar 200 siswa SD hingga SMA di Kecamatan Tinangkung, Sulawesi Tengah, mengalami gejala keracunan setelah menyantap makanan bergizi gratis dengan menu ikan cakalang. Para korban dilarikan ke fasilitas kesehatan terdekat untuk mendapatkan penanganan. Kasus ini kini tengah diselidiki oleh pihak berwenang. #BeritaTerkini #keracunanmakanan #mbg",71100,5671,2500000,1443,14,suara asli - CYN MEDIA,CYN MEDIA,True,2025-09-18T02:59:32.000Z,https://www.tiktok.com/@cyn_media/video/7551258436017736968
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d465cae1a9992b624ac448ab08551a6e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=9ebabf02&x-expires=1759665600&x-signature=LpWzIjwlm0tcZR5H98ceR%2FvFzVA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,crushtore.id,#mbg #bgn #sppg ,82,66,6341,23,17,suara asli - t a m b e r,t a m b e r,True,2025-10-01T13:53:17.000Z,https://www.tiktok.com/@crushtore.id/video/7556251030371994887
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/be3cde5335270d88c8335a0dccf7fc80~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=96ec3e57&x-expires=1759665600&x-signature=gKeMY0ZV%2BDKfpjw0Anadskl1Cb8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,asligarut__,"Terjadi kasus keracunan MBG pada 19 siswa SMPN  Kadungora pada hari selasa tanggal 30 September 2025, yang diduga setelah mengonsumsi makanan dari Program Makan Bergizi Gratis. Gejala yang dialami siswa meliputi mual, muntah, dan pusing.

Menu yang dikonsumsi adalah daging sapi, kacang bulu, timun dan kol rebus, pisang, dan susu yang disalurkan dari Dapur SPPG Yayasan Karya Bakti.

Saat ini, kasus tersebut sedang ditangani oleh pihak kepolisian.

#garut #asligarut #asligarut_",357,145,66000,44,32,suara asli - ASLI GARUT,ASLI GARUT,True,2025-09-30T13:16:41.000Z,https://www.tiktok.com/@asligarut__/video/7555870525080325394
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5dabc607788897697a6892a004733744~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ac0a2c03&x-expires=1759665600&x-signature=IVj63g%2FjvYLLMQ2zeRMtAfcgHIc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,x1teenagerss,#nostalgiacore #mbg #fyp ,41,11,3418,4,17,suara asli - x1teenagerss,x1teenagerss,True,2025-09-29T06:13:05.000Z,https://www.tiktok.com/@x1teenagerss/video/7555390251770957068
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4374c2a243627c38874d5f20a2d3c72f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=1bae46d7&x-expires=1759665600&x-signature=MLJSJIUTYb%2FxPAx1M%2BGPrh2mM0k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,fuckkszaky,parah bett #fypppppppppppppppppppppp #fypシ゚ #fyp #mbg ,140,8,87100,8,7,suara asli - Szakky,Szakky,True,2025-10-01T09:58:24.000Z,https://www.tiktok.com/@fuckkszaky/video/7556190490790481163
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cfb9d4fb54d0cf11b03853e09b426812~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=39db226a&x-expires=1759665600&x-signature=uBVFO3Kn%2FPgATa3x6ZJz%2FHTiw2I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,yann_mlbb0,#makanbergizigratis #mbg #fyppppppppppppppppppppppp #core ,14100,1311,405600,243,42,QKThr,Aphex Twin,False,2025-09-26T13:38:04.000Z,https://www.tiktok.com/@yann_mlbb0/video/7554391690367241492
